image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
SSWI000000015060876,False,"{'elk': [0.766113281, 0.882324219, 0.884277344]}",,,elk,,1,,"{'A': [['0.18794389204957201,0.5454545180485966,0.37411221590085597,0.5681817886677194']], 'B': [['0.2290482891095083,0.5364878924059651,0.4552556692104571,0.5690695348119301']], 'C': [['0.23517399301644878,0.5353337899529825,0.46573150882604997,0.57421875']]}"
SSWI000000015060884,False,"{'elk': [0.81298828125, 0.84326171875, 0.81689453125]}",,,elk,,5,,"{'A': [['0.7940340360971931,0.339044739047807,0.1477272474294738,0.24662643942789467', '0.2824928840242983,0.4438920296434211,0.20348010309561407,0.23650568814263156', '0.11186079123824563,0.46555395619122814,0.22372158247649127,0.22372158247649127', '0.47478691495298253,0.40411931185736844,0.11079541238245631,0.15553979380877184'], ['0.7940340360971931,0.339044739047807,0.1477272474294738,0.24662643942789467', '0.2824928840242983,0.4438920296434211,0.20348010309561407,0.23650568814263156', '0.11186079123824563,0.46555395619122814,0.22372158247649127,0.22372158247649127', '0.47478691495298253,0.40411931185736844,0.11079541238245631,0.15553979380877184'], ['0.7940340360971931,0.339044739047807,0.1477272474294738,0.24662643942789467', '0.2824928840242983,0.4438920296434211,0.20348010309561407,0.23650568814263156', '0.11186079123824563,0.46555395619122814,0.22372158247649127,0.22372158247649127', '0.47478691495298253,0.40411931185736844,0.11079541238245631,0.15553979380877184'], ['0.7940340360971931,0.339044739047807,0.1477272474294738,0.24662643942789467', '0.2824928840242983,0.4438920296434211,0.20348010309561407,0.23650568814263156', '0.11186079123824563,0.46555395619122814,0.22372158247649127,0.22372158247649127', '0.47478691495298253,0.40411931185736844,0.11079541238245631,0.15553979380877184']], 'B': [['0.8792613299059651,0.3375355103095614,0.09943183504701748,0.17151989690438593', '0.7421875,0.36718747681035097,0.08380683504701748,0.21946020619122816', '0.3742897590242983,0.4282670296434211,0.12855114690438593,0.16548293557210533', '0.0981001336025612,0.4683948621199124,0.19477981270084266,0.2485795180485966', '0.2351296143691228,0.41512784407131575,0.16255327126175437,0.15980114690438593'], ['0.8792613299059651,0.3375355103095614,0.09943183504701748,0.17151989690438593', '0.7421875,0.36718747681035097,0.08380683504701748,0.21946020619122816', '0.3742897590242983,0.4282670296434211,0.12855114690438593,0.16548293557210533', '0.0981001336025612,0.4683948621199124,0.19477981270084266,0.2485795180485966', '0.2351296143691228,0.41512784407131575,0.16255327126175437,0.15980114690438593'], ['0.8792613299059651,0.3375355103095614,0.09943183504701748,0.17151989690438593', '0.7421875,0.36718747681035097,0.08380683504701748,0.21946020619122816', '0.3742897590242983,0.4282670296434211,0.12855114690438593,0.16548293557210533', '0.0981001336025612,0.4683948621199124,0.19477981270084266,0.2485795180485966', '0.2351296143691228,0.41512784407131575,0.16255327126175437,0.15980114690438593'], ['0.8792613299059651,0.3375355103095614,0.09943183504701748,0.17151989690438593', '0.7421875,0.36718747681035097,0.08380683504701748,0.21946020619122816', '0.3742897590242983,0.4282670296434211,0.12855114690438593,0.16548293557210533', '0.0981001336025612,0.4683948621199124,0.19477981270084266,0.2485795180485966', '0.2351296143691228,0.41512784407131575,0.16255327126175437,0.15980114690438593'], ['0.8792613299059651,0.3375355103095614,0.09943183504701748,0.17151989690438593', '0.7421875,0.36718747681035097,0.08380683504701748,0.21946020619122816', '0.3742897590242983,0.4282670296434211,0.12855114690438593,0.16548293557210533', '0.0981001336025612,0.4683948621199124,0.19477981270084266,0.2485795180485966', '0.2351296143691228,0.41512784407131575,0.16255327126175437,0.15980114690438593']], 'C': [['0.05672940077390352,0.47691759150078955,0.11345880154780703,0.24715905928684223', '0.1640846895954167,0.4208096443338597,0.16863457700039478,0.1676136237147369', '0.8821022474294737,0.34073153092868425,0.08806816495298252,0.15447443814263156', '0.7279829355721054,0.3710937384051755,0.10653412885578932,0.2173295180485966', '0.3255504155956141,0.4399857796434211,0.123046875,0.1704545180485966'], ['0.05672940077390352,0.47691759150078955,0.11345880154780703,0.24715905928684223', '0.1640846895954167,0.4208096443338597,0.16863457700039478,0.1676136237147369', '0.8821022474294737,0.34073153092868425,0.08806816495298252,0.15447443814263156', '0.7279829355721054,0.3710937384051755,0.10653412885578932,0.2173295180485966', '0.3255504155956141,0.4399857796434211,0.123046875,0.1704545180485966'], ['0.05672940077390352,0.47691759150078955,0.11345880154780703,0.24715905928684223', '0.1640846895954167,0.4208096443338597,0.16863457700039478,0.1676136237147369', '0.8821022474294737,0.34073153092868425,0.08806816495298252,0.15447443814263156', '0.7279829355721054,0.3710937384051755,0.10653412885578932,0.2173295180485966', '0.3255504155956141,0.4399857796434211,0.123046875,0.1704545180485966'], ['0.05672940077390352,0.47691759150078955,0.11345880154780703,0.24715905928684223', '0.1640846895954167,0.4208096443338597,0.16863457700039478,0.1676136237147369', '0.8821022474294737,0.34073153092868425,0.08806816495298252,0.15447443814263156', '0.7279829355721054,0.3710937384051755,0.10653412885578932,0.2173295180485966', '0.3255504155956141,0.4399857796434211,0.123046875,0.1704545180485966'], ['0.05672940077390352,0.47691759150078955,0.11345880154780703,0.24715905928684223', '0.1640846895954167,0.4208096443338597,0.16863457700039478,0.1676136237147369', '0.8821022474294737,0.34073153092868425,0.08806816495298252,0.15447443814263156', '0.7279829355721054,0.3710937384051755,0.10653412885578932,0.2173295180485966', '0.3255504155956141,0.4399857796434211,0.123046875,0.1704545180485966']]}"
SSWI000000015060924,False,"{'elk': [0.872558594, 0.876464844, 0.875976563]}",,,elk,,1,,"{'A': [['0.8132102061912282,0.40047940077390354,0.37215908247649127,0.41495028092868425']], 'B': [['0.7407670412382457,0.3960404671434211,0.39346591752350873,0.46928264304859657']], 'C': [['0.7317116456191228,0.398526264179079,0.39169037885578933,0.4699928840242983']]}"
SSWI000000015060925,False,"{'elk': [0.881347656, 0.7421875, 0.858886719]}",,,elk,,1,,"{'A': [['0.6060901862147369,0.4381214478095614,0.5108309574764912,0.37091618685736844']], 'B': [['0.35529118685736844,0.4879261121199124,0.49964487371473687,0.4026988530956141']], 'C': [['0.22629616266869484,0.5080788215242983,0.4508167571391016,0.42560368685736844']]}"
SSWI000000015060930,False,"{'elk': [0.697753906], 'blank': [0.99, 0.99]}",,,elk,,1,,"{'A': [['0.053977270619122816,0.5829189961442107,0.10795454123824563,0.5443891623824563']], 'B': [], 'C': []}"
SSWI000000015066732,True,"{'foxgray_foxred': [0.433837891], 'blank': [0.99, 0.99]}",,,foxgray_foxred,,1,,"{'A': [['0.4169033943338597,0.9673295412382457,0.2244317886677194,0.06534091752350873']], 'B': [], 'C': []}"
SSWI000000015073869,False,"{'raccoon': [0.745117188, 0.728027344, 0.695800781]}",,,raccoon,,1,,"{'A': [['0.22243429607171056,0.5600142087617543,0.08567115528605267,0.11434658247649127']], 'B': [['0.3740234259051755,0.4261363530956141,0.06161223066614029,0.0738636237147369']], 'C': [['0.40944602061912283,0.38148081121473687,0.046164793808771844,0.072265625']]}"
SSWI000000015074863,False,"{'deer': [0.826660156, 0.848632813, 0.789550781]}",,,deer,,1,,"{'A': [['0.66796875,0.5269886237147369,0.2578125,0.22869316495298253']], 'B': [['0.85546875,0.5330255386677194,0.2890625,0.22869316495298253']], 'C': [['0.9076704587617543,0.5291192886677194,0.18465908247649127,0.23153408247649127']]}"
SSWI000000015074864,False,"{'deer': [0.76171875, 0.802246094, 0.805664063]}",,,deer,,1,,"{'A': [['0.5365766855721054,0.5262783943338597,0.16264204123824563,0.22372162885578933']], 'B': [['0.6498579355721054,0.5291192886677194,0.24857954123824563,0.22372158247649127']], 'C': [['0.7693536636677194,0.5202414677860526,0.14026982733543883,0.27130681185736844']]}"
SSWI000000015074868,False,"{'deer': [0.70703125, 0.867675781, 0.544921875]}",,,deer,,3,,"{'A': [['0.9293323737147369,0.6060014162382457,0.1413352525705262,0.25390625']], 'B': [['0.8465908943338597,0.6107954587617543,0.30539770619122814,0.34090908247649127']], 'C': [['0.5284090824764912,0.5884232912382457,0.19176132990596503,0.22940341752350873', '0.8082386005250879,0.6120383311912282,0.22869311857368446,0.3412641623824563', '0.6764914561912282,0.6164772706191228,0.49502841752350873,0.35085229380877186'], ['0.5284090824764912,0.5884232912382457,0.19176132990596503,0.22940341752350873', '0.8082386005250879,0.6120383311912282,0.22869311857368446,0.3412641623824563', '0.6764914561912282,0.6164772706191228,0.49502841752350873,0.35085229380877186'], ['0.5284090824764912,0.5884232912382457,0.19176132990596503,0.22940341752350873', '0.8082386005250879,0.6120383311912282,0.22869311857368446,0.3412641623824563', '0.6764914561912282,0.6164772706191228,0.49502841752350873,0.35085229380877186']]}"
SSWI000000015074879,False,"{'deer': [0.672363281, 0.632324219, 0.647460938]}",,,deer,,1,,"{'A': [['0.9623579587617543,0.529119300262544,0.07528408247649127,0.29403405928684223']], 'B': [['0.9609375,0.5202414793808772,0.078125,0.24857954123824563']], 'C': [['0.9552556649529825,0.5198863415007896,0.08948867009403495,0.26278405928684223']]}"
SSWI000000015074887,False,"{'raccoon': [0.708007813], 'blank': [0.99, 0.99]}",,,raccoon,,1,,"{'A': [['0.8366477061912282,0.5845170180485966,0.11505674228842135,0.0745738762852631']], 'B': [], 'C': []}"
SSWI000000015074889,False,"{'turkey': [0.548339844], 'blank': [0.99, 0.99]}",,,turkey,,1,,"{'A': [['0.12535510889302634,0.6086647706191228,0.09783380154780703,0.11860795876175437']], 'B': [], 'C': []}"
SSWI000000015074890,False,"{'turkey': [0.758789063, 0.583984375, 0.8359375]}",,,turkey,,2,,"{'A': [['0.5056817886677194,0.6260653092868422,0.22869316495298253,0.1910511237147369']], 'B': [['0.7764559574764912,0.6466619149529825,0.16583808504701747,0.2038352525705262', '0.8409090360971931,0.5553977061912282,0.04971591752350874,0.07599433504701748'], ['0.7764559574764912,0.6466619149529825,0.16583808504701747,0.2038352525705262', '0.8409090360971931,0.5553977061912282,0.04971591752350874,0.07599433504701748']], 'C': [['0.840198853095614,0.621093726810351,0.2826704587617544,0.21235795876175437']]}"
SSWI000000015074892,False,"{'deer': [0.781738281], 'blank': [0.99, 0.99]}",,,deer,,1,,"{'A': [['0.320490051547807,0.5269886237147369,0.2176846443338597,0.20028408247649127']], 'B': [], 'C': []}"
SSWI000000015074894,False,"{'deer': [0.771484375], 'blank': [0.99, 0.99]}",,,deer,,1,,"{'A': [['0.9161931649529825,0.5493607680485966,0.16761367009403497,0.24857954123824563']], 'B': [], 'C': []}"
SSWI000000015074942,False,"{'deer': [0.825195313], 'blank': [0.99, 0.99]}",,,deer,,1,,"{'A': [['0.381036926547807,0.6415127693338597,0.2926136469043859,0.2681107912382456']], 'B': [], 'C': []}"
SSWI000000015074946,True,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015074948,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015074951,False,"{'deer': [0.610839844, 0.503417969, 0.814453125]}",,,deer,,1,,"{'A': [['0.5227272706191228,0.5021306649529825,0.18892045876175437,0.1633522474294738']], 'B': [['0.7464488299059651,0.4794033943338597,0.11505683504701748,0.19389204123824563']], 'C': [['0.7826704123824563,0.5049715824764912,0.18607949485894756,0.1796875']]}"
SSWI000000015074952,False,"{'deer': [0.681640625], 'blank': [0.99, 0.99]}",,,deer,,1,,"{'A': [['0.7450283711442107,0.49183237371473687,0.11647724742947378,0.15269882990596503']], 'B': [], 'C': []}"
SSWI000000015074954,False,"{'deer': [0.673828125, 0.833496094, 0.82421875]}",,,deer,,1,,"{'A': [['0.7414772474294737,0.48934655928684223,0.10369316495298252,0.1363636237147369']], 'B': [['0.8032670180485966,0.5067471443338597,0.1619317886677194,0.21946020619122816']], 'C': [['0.8259942886677194,0.5092329355721054,0.16903408247649127,0.22727270619122816']]}"
SSWI000000015074956,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015074960,False,"{'coyote': [0.52734375], 'deer': [0.775878906, 0.647460938]}",,,deer,,1,,"{'A': [['0.12002840592868422,0.723011353095614,0.24005681185736844,0.39772729380877186']], 'B': [['0.2120028240521266,0.6543856333816668,0.42045451170767695,0.689808228095614']], 'C': [['0.21484374157563532,0.6594460090242983,0.4261363467546944,0.675426146904386']]}"
SSWI000000015074967,False,"{'deer': [0.7578125, 0.831542969, 0.828125]}",,,deer,,1,,"{'A': [['0.7615411868573685,0.49857951804859657,0.1175426262852631,0.1683238762852631']], 'B': [['0.8877840824764912,0.4928977177860527,0.18892050514105244,0.2613636469043859']], 'C': [['0.9204545412382457,0.5209517087617543,0.15909091752350873,0.21590908247649127']]}"
SSWI000000015074968,False,"{'deer': [0.573730469, 0.478271484, 0.487304688]}",,,deer,,1,,"{'A': [['0.5447442886677194,0.5042613299059651,0.1640625,0.15340908247649127']], 'B': [['0.7352627693338597,0.4758522590242983,0.07208803866771941,0.1747158943338597']], 'C': [['0.7350852061912282,0.47372158247649127,0.07244316495298252,0.16974433504701747']]}"
SSWI000000015074973,False,"{'deer': [0.87109375, 0.327636719], 'blank': [0.99]}",,,deer,,1,,"{'A': [['0.8316761005250879,0.5113636237147369,0.1619317886677194,0.20596591752350873']], 'B': [], 'C': [['0.3688742802860527,0.5049715824764912,0.1493252693338597,0.12428974742947378']]}"
SSWI000000015074980,False,"{'deer': [0.732910156, 0.803222656, 0.83984375]}",,,deer,,1,,"{'A': [['0.7599431417633334,0.4946732912382456,0.14346587114421067,0.17400566495298253']], 'B': [['0.822620728095614,0.49183237371473687,0.2183948737147369,0.21590908247649127']], 'C': [['0.840198853095614,0.4854403208816667,0.16335229380877184,0.24644885309561407']]}"
SSWI000000015074982,False,"{'deer': [0.821289063, 0.333496094], 'blank': [0.99]}",,,deer,,1,,"{'A': [['0.8817471443338597,0.5893110605721054,0.23650571133228057,0.3568892087617544']], 'B': [['0.9612925799059651,0.6012073505250879,0.0774148401880699,0.31605112371473687']], 'C': []}"
SSWI000000015074987,False,"{'deer': [0.689941406, 0.81640625, 0.822265625]}",,,deer,,1,,"{'A': [['0.9467329587617543,0.529119300262544,0.10653408247649127,0.31036931185736844']], 'B': [['0.9218749536207019,0.5294744149529825,0.12215908247649127,0.24573867009403497']], 'C': [['0.9218749536207019,0.5287641855721054,0.12215908247649127,0.24147729380877184']]}"
SSWI000000015074991,False,"{'deer': [0.724121094, 0.462402344], 'blank': [0.99]}",,,deer,,1,,"{'A': [['0.14224520280368422,0.5571732912382457,0.16046696810736844,0.12286933504701748']], 'B': [['0.021550958279780704,0.5866477293808772,0.04310191655956141,0.1832386237147369']], 'C': []}"
SSWI000000015075000,False,"{'deer': [0.842773438, 0.808105469, 0.638183594]}",,,deer,,1,,"{'A': [['0.8572442886677194,0.5174005618573685,0.17471591752350873,0.2166192886677194']], 'B': [['0.9367897474294737,0.5308948737147369,0.12642050514105244,0.2436079123824563']], 'C': [['0.96875,0.5369318118573685,0.0625,0.2514204587617544']]}"
SSWI000000015075003,False,"{'deer': [0.676269531, 0.836425781, 0.833984375]}",,,deer,,1,,"{'A': [['0.059969812178684224,0.6226917487147369,0.11993962435736845,0.21768466752350873']], 'B': [['0.21732954545042799,0.6111505618573685,0.43252840909914403,0.32883520619122814']], 'C': [['0.3203124884051755,0.5909090592868422,0.46235793557210536,0.3451704587617544']]}"
SSWI000000015075005,False,"{'deer': [0.837890625, 0.6904296875, 0.824707031]}",,,deer,,3,,"{'A': [['0.8664772474294737,0.5419033943338597,0.265625,0.25284087114421067']], 'B': [['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262'], ['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262'], ['0.738636353095614,0.5372869149529825,0.07954545876175437,0.23792617009403497', '0.5525567886677194,0.5227272474294737,0.13565341752350873,0.21661933504701747', '0.6374289561912282,0.5333806649529825,0.27769882990596506,0.2428977525705262']], 'C': [['0.5152698737147369,0.5220170412382457,0.22159091752350873,0.2258522474294738']]}"
SSWI000000015119592,False,"{'raccoon': [0.439453125, 0.399414063, 0.331542969]}",,,raccoon,,1,,"{'A': [['0.2817826546434211,0.5095880618573685,0.22407668557210533,0.08664770619122815']], 'B': [['0.47869316495298253,0.5127840824764912,0.22088066495298253,0.1015625']], 'C': [['0.5383522706191228,0.5071022474294737,0.16548295876175437,0.07244316495298252']]}"
SSWI000000015119755,False,"{'foxgray_foxred': [0.799316406, 0.801757813, 0.879882813]}",,,foxgray_foxred,,1,,"{'A': [['0.35378195811912283,0.5099431649529825,0.21431108376175437,0.08664775257052622']], 'B': [['0.6388494149529825,0.5174005618573685,0.18252841752350873,0.08522729380877185']], 'C': [['0.7148437036207019,0.5323153324764912,0.2180397474294738,0.09801132990596505']]}"
SSWI000000015119792,False,"{'foxgray_foxred': [0.84765625, 0.827636719], 'blank': [0.99]}",,,foxgray_foxred,,1,,"{'A': [['0.8006036868573685,0.5131391855721054,0.2524857912382456,0.10440337114421068']], 'B': [['0.14231178825749452,0.4914772474294738,0.2452059647232566,0.10724433504701748']], 'C': []}"
SSWI000000015119833,False,"{'foxgray_foxred': [0.811035156, 0.848632813, 0.865722656]}",,,foxgray_foxred,,1,,"{'A': [['0.2801402651430263,0.5099431881426315,0.20108309342868422,0.09232954123824563']], 'B': [['0.6541193118573685,0.523792603095614,0.2073863762852631,0.08451704123824563']], 'C': [['0.7201704587617543,0.5284090824764912,0.2116477525705262,0.09019882990596505']]}"
SSWI000000015125513,False,"{'opossum': [0.493408203, 0.692871094], 'raccoon': [0.355224609375]}",,,opossum,,2,,"{'A': [['0.48153408247649127,0.6495028092868422,0.04758525257052622,0.07102270619122815']], 'B': [['0.4833096443338597,0.6164772474294737,0.04829545876175437,0.0546875', '0.48259941495298253,0.6178977293808772,0.046875,0.05326704123824563'], ['0.4833096443338597,0.6164772474294737,0.04829545876175437,0.0546875', '0.48259941495298253,0.6178977293808772,0.046875,0.05326704123824563']], 'C': [['0.500355103095614,0.6072442886677194,0.05042612371473689,0.05965908247649126']]}"
SSWI000000015207162,False,"{'blank': [0.99], 'opossum': [0.498291016, 0.374755859]}",,,opossum,,1,,"{'A': [], 'B': [['0.547230103095614,0.4868607912382456,0.08664770619122815,0.049005664952982524']], 'C': [['0.5450994149529825,0.48650566495298253,0.08948867009403495,0.049005664952982524']]}"
SSWI000000015225060,False,"{'wolf': [0.462158203125, 0.57958984375, 0.822753906]}",,,wolf,,2,,"{'A': [['0.11882989846826687,0.5884232680485966,0.23606178553995752,0.23579545876175437', '0.11931817865389821,0.585937476810351,0.23757101640694048,0.23579545876175437'], ['0.11882989846826687,0.5884232680485966,0.23606178553995752,0.23579545876175437', '0.11931817865389821,0.585937476810351,0.23757101640694048,0.23579545876175437']], 'B': [['0.4058948853095614,0.5575283943338597,0.2350852293808772,0.22869321133228057', '0.40340908247649127,0.5596590824764912,0.2421875,0.2336647474294738'], ['0.4058948853095614,0.5575283943338597,0.2350852293808772,0.22869321133228057', '0.40340908247649127,0.5596590824764912,0.2421875,0.2336647474294738']], 'C': [['0.4462890625,0.5635653324764912,0.216796875,0.2336647474294738']]}"
SSWI000000015225061,False,"{'wolf': [0.822265625, 0.846191406, 0.781738281]}",,,wolf,,1,,"{'A': [['0.5301846443338597,0.5131391855721054,0.28977270619122814,0.20241479380877184']], 'B': [['0.38352272938087717,0.4985795296434211,0.3110795412382456,0.2485795180485966']], 'C': [['0.34730112371473687,0.498224426547807,0.2727272474294738,0.2691761469043859']]}"
SSWI000000015225165,False,"{'wolf': [0.67626953125], 'blank': [0.99, 0.99]}",,,wolf,,2,,"{'A': [['0.4129971327390352,0.5333806649529825,0.2528408943338597,0.14488632990596503', '0.39417612371473687,0.5326704355721054,0.28551132990596506,0.1526988762852631'], ['0.4129971327390352,0.5333806649529825,0.2528408943338597,0.14488632990596503', '0.39417612371473687,0.5326704355721054,0.28551132990596506,0.1526988762852631']], 'B': [], 'C': []}"
SSWI000000015231265,False,"{'wolf': [0.883300781], 'blank': [0.99, 0.99]}",,,wolf,,1,,"{'A': [['0.20743074098256584,0.5348011237147369,0.236416889179079,0.26846591752350873']], 'B': [], 'C': []}"
SSWI000000015231270,False,"{'wolf': [0.854492188], 'blank': [0.99, 0.99]}",,,wolf,,1,,"{'A': [['0.33655893041732465,0.635120728095614,0.4106888814537721,0.45419037885578933']], 'B': [], 'C': []}"
SSWI000000015251144,False,"{'cottontail_snowshoehare': [0.724609375], 'opossum': [0.595214844, 0.597167969]}",,,opossum,,1,,"{'A': [['0.14881480428585528,0.578480103095614,0.13951526514302634,0.1058238762852631']], 'B': [['0.3378018318338597,0.5866477061912282,0.095703125,0.07244316495298252']], 'C': [['0.3386008427860527,0.5862925799059651,0.1004971443338597,0.07315341752350873']]}"
SSWI000000015299510,False,"{'bear': [0.294921875, 0.439208984], 'opossum': [0.64697265625]}",,,bear,,2,,"{'A': [['0.6182528324764912,0.5067471327390352,0.7634943350470175,0.42684655928684223']], 'B': [['0.18204012467868422,0.5980113299059651,0.1344992918808772,0.08096591752350873', '0.1790216614047807,0.5983664561912282,0.13414417719043858,0.08096591752350873'], ['0.18204012467868422,0.5980113299059651,0.1344992918808772,0.08096591752350873', '0.1790216614047807,0.5983664561912282,0.13414417719043858,0.08096591752350873']], 'C': [['0.8215553724294737,0.5493607796434211,0.3540482448589476,0.34232951804859657']]}"
SSWI000000015323237,False,"{'elk': [0.856933594, 0.85546875, 0.778320313]}",,,elk,,1,,"{'A': [['0.16814629838300874,0.5205965708816668,0.33593748313994753,0.6178976830015791']], 'B': [['0.2381924568338597,0.585759925262544,0.4724786636677194,0.5614346443338597']], 'C': [['0.2961647590242983,0.6867897706191228,0.49218747681035097,0.37215912885578933']]}"
SSWI000000015327120,False,"{'opossum': [0.7255859375, 0.70654296875, 0.65673828125]}",,,opossum,,2,,"{'A': [['0.5884232680485966,0.6938920412382457,0.0816761237147369,0.0625', '0.2018821043808772,0.7041903324764912,0.10298295876175437,0.0703125'], ['0.5884232680485966,0.6938920412382457,0.0816761237147369,0.0625', '0.2018821043808772,0.7041903324764912,0.10298295876175437,0.0703125']], 'B': [['0.5880681649529825,0.6956675799059651,0.08877841752350873,0.06463066495298252', '0.15771483795258776,0.7215908943338597,0.0716441771904386,0.0823863762852631'], ['0.5880681649529825,0.6956675799059651,0.08877841752350873,0.06463066495298252', '0.15771483795258776,0.7215908943338597,0.0716441771904386,0.0823863762852631']], 'C': [['0.19358131733346493,0.7583451430485966,0.06809303028605267,0.1012073737147369', '0.5880681649529825,0.6946022474294737,0.0859375,0.06463066495298252'], ['0.19358131733346493,0.7583451430485966,0.06809303028605267,0.1012073737147369', '0.5880681649529825,0.6946022474294737,0.0859375,0.06463066495298252']]}"
SSWI000000015362155,False,"{'raccoon': [0.840820313, 0.837890625, 0.825683594]}",,,raccoon,,1,,"{'A': [['0.5152698737147369,0.5965908943338597,0.09801132990596505,0.1129261237147369']], 'B': [['0.5763494149529825,0.6182528092868422,0.12855117009403497,0.1207386237147369']], 'C': [['0.5926846211442107,0.6225141855721054,0.125,0.12499995362070193']]}"
SSWI000000015442293,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015443014,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015508841,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015519355,False,"{'elk': [0.876953125, 0.855957031, 0.8359375]}",,,elk,,1,,"{'A': [['0.6756924684286842,0.4328835227931524,0.6486150631426315,0.8529829544136952']], 'B': [['0.47913706701214914,0.416548286980771,0.7079190309286842,0.827414755944423']], 'C': [['0.3580433196447631,0.4144175965735253,0.7157315256634563,0.7890624666648796']]}"
SSWI000000015519870,False,"{'elk': [0.80419921875, 0.79736328125, 0.8251953125]}",,,elk,,3,,"{'A': [['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966'], ['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966'], ['0.0689808228095614,0.43465908247649127,0.1379616456191228,0.27059658247649127', '0.5085227061912282,0.3863636353095614,0.12215908247649127,0.20667614690438593', '0.21324573389302634,0.4278231333816667,0.20738636469043858,0.2466263930485966']], 'B': [['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738'], ['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738'], ['0.24289771778605268,0.42471590592868425,0.10688918557210533,0.2258522706191228', '0.06986860373824563,0.43536930026254395,0.13973720747649127,0.23934655928684223', '0.49715908247649127,0.39914770619122814,0.10369316495298252,0.1789772474294738']], 'C': [['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253'], ['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253'], ['0.24485084278605268,0.424005676547807,0.11505681185736845,0.2294033943338597', '0.5028408943338597,0.3926668833816667,0.11860795876175437,0.19477981057210533', '0.05504261469043859,0.44744316495298253,0.11008522938087718,0.22869316495298253']]}"
SSWI000000015519886,False,"{'elk': [0.8359375, 0.844238281, 0.852539063]}",,,elk,,1,,"{'A': [['0.27459161296079226,0.5823863415007896,0.5360440215078893,0.703124976810351']], 'B': [['0.2702414708659279,0.5853160290007896,0.5291193056976179,0.697265601810351']], 'C': [['0.23259942971826686,0.5904651862147369,0.46164772303995755,0.6983309574764912']]}"
SSWI000000015523999,False,"{'cottontail_snowshoehare': [0.364746094], 'blank': [0.99, 0.99]}",,,cottontail_snowshoehare,,1,,"{'A': [['0.4286221443338597,0.687499976810351,0.07315337114421068,0.053977293808771844']], 'B': [], 'C': []}"
SSWI000000015542008,False,"{'blank': [0.99, 0.99, 0.99]}",,,blank,,0,,"{'A': [], 'B': [], 'C': []}"
SSWI000000015550901,False,"{'turkey': [0.495849609], 'blank': [0.99, 0.99]}",,,turkey,,1,,"{'A': [['0.8693181649529825,0.44957384150078955,0.10795449485894756,0.1356533943338597']], 'B': [], 'C': []}"
