Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
3857,2,SSWI000000020364465,A,B,C,animal,animal,animal,0.973931372,0.989613831,0.997027099,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3858,2,SSWI000000020364474,A,B,C,animal,animal,animal,0.999598324,0.997860134,0.999988437,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3859,2,SSWI000000020364513,A,B,C,animal,animal,animal,0.99979955,0.999913573,0.999973774,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3860,2,SSWI000000020364536,A,B,C,animal,animal,animal,0.999991417,0.799027145,0.785107911,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3861,2,SSWI000000020364566,A,B,C,animal,animal,animal,0.999904275,0.999876499,0.999870777,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3862,2,SSWI000000020364568,A,B,C,animal,animal,animal,0.999444425,0.999821842,0.999856472,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3863,2,SSWI000000020364578,A,B,C,animal,animal,animal,0.999975085,0.999936342,0.999880552,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3864,2,SSWI000000020364582,A,B,C,animal,animal,animal,0.999894381,0.999900341,0.999961376,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3865,2,SSWI000000020364591,A,B,C,animal,animal,animal,0.999805391,0.999865532,0.999860525,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3866,2,SSWI000000020364606,A,B,C,blank,blank,blank,0.775237978,0.864139497,0.95475626,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3867,2,SSWI000000020364607,A,B,C,blank,animal,animal,0.523200989,0.535799682,0.526801705,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3868,2,SSWI000000020364612,A,B,C,animal,animal,animal,0.54142189,0.791432023,0.740144432,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3869,2,SSWI000000020364614,A,B,C,blank,blank,blank,0.76647222,0.877994597,0.945641816,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3870,2,SSWI000000020364616,A,B,C,blank,blank,blank,0.952938497,0.924417257,0.89349097,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3871,2,SSWI000000020364625,A,B,C,animal,animal,animal,0.892728686,0.944826305,0.926041484,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3872,2,SSWI000000020364630,A,B,C,animal,animal,animal,0.999979377,0.999979019,0.99998188,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3873,2,SSWI000000020364641,A,B,C,animal,animal,animal,0.999798834,0.999595582,0.999620199,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3874,2,SSWI000000020364643,A,B,C,blank,blank,animal,0.652210712,0.564433157,0.579498589,,,,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/2/21
3875,2,SSWI000000020364656,A,B,C,animal,animal,animal,0.999530673,0.999746382,0.992259204,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3876,2,SSWI000000020364665,A,B,C,blank,blank,blank,0.829215705,0.898658812,0.877381802,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3877,2,SSWI000000020364667,A,B,C,blank,animal,animal,0.576186478,0.879445791,0.551651835,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3878,2,SSWI000000020364669,A,B,C,blank,blank,animal,0.814574659,0.729940772,0.522029281,,,,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12/2/21
3879,2,SSWI000000020364673,A,B,C,blank,blank,blank,0.702491105,0.694452822,0.523613691,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3880,2,SSWI000000020364674,A,B,C,blank,blank,blank,0.768611789,0.786608815,0.874839604,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3881,2,SSWI000000020364677,A,B,C,blank,blank,blank,0.819567978,0.802129209,0.648968577,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3882,2,SSWI000000020364678,A,B,C,blank,animal,animal,0.679118991,0.791381836,0.635911703,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3883,2,SSWI000000020364686,A,B,C,blank,animal,animal,0.611452878,0.729014218,0.724119782,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3884,2,SSWI000000020364689,A,B,C,blank,blank,blank,0.88272965,0.740445912,0.772412956,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3885,2,SSWI000000020364699,A,B,C,blank,blank,blank,0.82087636,0.792699158,0.840758324,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3886,2,SSWI000000020364701,A,B,C,blank,blank,blank,0.696818411,0.846055388,0.760844707,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3887,2,SSWI000000020364703,A,B,C,animal,animal,animal,0.992947459,0.996200025,0.991812587,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3888,2,SSWI000000020364704,A,B,C,animal,animal,animal,0.994745374,0.996464074,0.996937275,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3889,2,SSWI000000020364713,A,B,C,blank,blank,blank,0.837795317,0.87733233,0.79629755,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3890,2,SSWI000000020364725,A,B,C,animal,animal,animal,0.999999285,0.999992013,0.999994278,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3891,2,SSWI000000020364733,A,B,C,animal,animal,animal,0.977530181,0.995055676,0.997012377,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3892,2,SSWI000000020364742,A,B,C,animal,animal,animal,0.997998655,0.997571886,0.999709785,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3893,2,SSWI000000020364751,A,B,C,animal,animal,blank,0.564334691,0.963407755,0.516783953,,,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/21
3894,2,SSWI000000020364769,A,B,C,animal,animal,animal,0.999919415,0.999913216,0.999871254,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3895,2,SSWI000000020364781,A,B,C,animal,animal,animal,0.99999249,0.999986887,0.999994159,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3896,2,SSWI000000020364783,A,B,C,animal,animal,animal,0.99999845,0.99999702,0.999999404,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3897,2,SSWI000000020364790,A,B,C,blank,blank,blank,0.659214914,0.61399579,0.647203803,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3898,2,SSWI000000020364796,A,B,C,animal,animal,animal,0.969710529,0.999896407,0.999981284,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3899,2,SSWI000000020364801,A,B,C,animal,animal,animal,0.965372682,0.999908447,0.999987721,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3900,2,SSWI000000020364802,A,B,C,animal,animal,animal,0.999863505,0.999023318,0.999633908,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3901,2,SSWI000000020364803,A,B,C,animal,animal,animal,0.999961495,0.835062683,0.99982208,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3902,2,SSWI000000020364809,A,B,C,animal,animal,animal,0.999826729,0.999970913,0.999965191,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3903,2,SSWI000000020364813,A,B,C,animal,animal,animal,0.999967337,0.999978185,0.999931216,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3904,2,SSWI000000020364815,A,B,C,animal,animal,animal,0.999958873,0.99997282,0.999960542,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3905,2,SSWI000000020364826,A,B,C,animal,animal,animal,0.999973178,0.999781311,0.999823511,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3906,2,SSWI000000020364827,A,B,C,animal,animal,animal,0.999978304,0.999992132,0.999996662,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3907,2,SSWI000000020364828,A,B,C,animal,animal,animal,0.999911785,0.95893842,0.953745961,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3908,2,SSWI000000020364832,A,B,C,animal,animal,animal,0.999746501,0.999695778,0.999514461,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3909,2,SSWI000000020364835,A,B,C,animal,animal,animal,0.999970317,0.99908793,0.997455776,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3910,2,SSWI000000020364836,A,B,C,animal,animal,animal,0.999952912,0.999986053,0.999975801,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3911,2,SSWI000000020364847,A,B,C,animal,animal,animal,0.999927878,0.999943972,0.999919295,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3912,2,SSWI000000020364874,A,B,C,animal,animal,blank,0.816060662,0.580512762,0.816890359,,,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/21
3913,2,SSWI000000020364910,A,B,C,animal,animal,animal,0.999996305,0.999986291,0.999980569,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3914,2,SSWI000000020364918,A,B,C,animal,animal,animal,0.998613,0.999954224,0.997974098,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3915,2,SSWI000000020364919,A,B,C,animal,animal,blank,0.999906421,0.533322096,0.584117413,,,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/21
3916,2,SSWI000000020364925,A,B,C,animal,animal,animal,0.999995947,0.999989033,0.999982119,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3917,2,SSWI000000020364931,A,B,C,animal,animal,animal,0.999986529,0.999863505,0.999980569,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3918,2,SSWI000000020364935,A,B,C,animal,animal,animal,0.856993675,0.99955982,0.732227802,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3919,2,SSWI000000020364938,A,B,C,animal,animal,animal,0.999963641,0.999953866,0.999933004,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3920,2,SSWI000000020364942,A,B,C,animal,animal,animal,0.999916315,0.999901175,0.999915004,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3921,2,SSWI000000020364990,A,B,C,animal,animal,animal,0.999752343,0.999717176,0.99977845,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3922,2,SSWI000000020364999,A,B,C,animal,animal,animal,0.999901414,0.99998796,0.999993682,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3923,2,SSWI000000020365005,A,B,C,animal,animal,animal,0.999987364,0.999987602,0.99992466,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3924,2,SSWI000000020365010,A,B,C,animal,animal,animal,0.611935794,0.999985099,0.999962211,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3925,2,SSWI000000020365018,A,B,C,animal,animal,animal,0.999837399,0.980942726,0.553572714,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3926,2,SSWI000000020365019,A,B,C,animal,animal,blank,0.999990582,0.996411741,0.59881562,,,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/21
3927,2,SSWI000000020365027,A,B,C,blank,blank,blank,0.84792161,0.726416945,0.916707933,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3928,2,SSWI000000020365030,A,B,C,animal,animal,animal,0.999593079,0.996823311,0.994979203,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3929,2,SSWI000000020365042,A,B,C,animal,animal,animal,0.719232321,0.999953747,0.999983788,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3930,2,SSWI000000020365045,A,B,C,animal,animal,animal,0.977775156,0.985403955,0.97483772,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3931,2,SSWI000000020365050,A,B,C,animal,animal,animal,0.998118579,0.999423146,0.999962211,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3932,2,SSWI000000020365051,A,B,C,animal,animal,animal,0.999960661,0.999976158,0.999991417,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3933,2,SSWI000000020365070,A,B,C,animal,animal,animal,0.999997377,0.999996901,0.99999702,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3934,2,SSWI000000020365072,A,B,C,animal,animal,animal,0.999996662,0.999993324,0.99994421,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3935,2,SSWI000000020365080,A,B,C,animal,animal,animal,0.999996066,0.999996424,0.999992967,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3936,2,SSWI000000020365096,A,B,C,animal,animal,animal,0.999913335,0.999827325,0.997522295,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3937,2,SSWI000000020365103,A,B,C,animal,animal,animal,0.999709666,0.999886274,0.9999547,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3938,2,SSWI000000020365116,A,B,C,animal,animal,animal,0.999994397,0.999993324,0.99998796,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3939,2,SSWI000000020365122,A,B,C,animal,animal,animal,0.979875147,0.999906421,0.999956608,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3940,2,SSWI000000020365129,A,B,C,animal,animal,animal,0.999958158,0.999977708,0.999941826,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3941,2,SSWI000000020365138,A,B,C,animal,animal,animal,0.999979258,0.999993205,0.999997854,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3942,2,SSWI000000020365139,A,B,C,animal,animal,animal,0.999893308,0.99991262,0.999920249,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3943,2,SSWI000000020365143,A,B,C,blank,blank,blank,0.734680772,0.745349705,0.873480856,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3944,2,SSWI000000020365146,A,B,C,animal,animal,animal,0.999951482,0.999993324,0.999973893,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3945,2,SSWI000000020365166,A,B,C,animal,animal,animal,0.999906778,0.999862075,0.999829531,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3946,2,SSWI000000020365180,A,B,C,animal,animal,blank,0.996249259,0.688326895,0.559346199,,,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12/2/21
3947,2,SSWI000000020365186,A,B,C,animal,animal,animal,0.982150555,0.942344248,0.693496108,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3948,2,SSWI000000020365187,A,B,C,animal,animal,animal,0.999963999,0.967046499,0.527846158,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3949,2,SSWI000000020365189,A,B,C,animal,animal,animal,0.998527527,0.97420758,0.996897221,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3950,2,SSWI000000020365191,A,B,C,animal,animal,animal,0.999944925,0.999982119,0.999976754,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3951,2,SSWI000000020365192,A,B,C,animal,animal,animal,0.999985337,0.999988794,0.999992013,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3952,2,SSWI000000020365193,A,B,C,animal,animal,animal,0.999994397,0.999993801,0.999993682,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3953,2,SSWI000000020365194,A,B,C,animal,animal,animal,0.999991894,0.999994516,0.999993801,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3954,2,SSWI000000020365198,A,B,C,animal,animal,animal,0.822461069,0.690196812,0.726662397,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3955,2,SSWI000000020365207,A,B,C,animal,animal,animal,0.692183971,0.776229024,0.997668922,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3956,2,SSWI000000020365209,A,B,C,animal,animal,animal,0.936230779,0.924055457,0.936496437,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3957,2,SSWI000000020365260,A,B,C,animal,animal,animal,0.870189369,0.997765064,0.998504877,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3958,2,SSWI000000020365264,A,B,C,animal,animal,animal,0.999974966,0.999975681,0.999964952,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3959,2,SSWI000000020365281,A,B,C,animal,animal,animal,0.999992609,0.999960423,0.999955416,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3960,2,SSWI000000020365282,A,B,C,animal,animal,animal,0.999981999,0.999984264,0.999985814,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3961,2,SSWI000000020365287,A,B,C,animal,animal,animal,0.640844584,0.999997854,0.99997592,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3962,2,SSWI000000020365302,A,B,C,animal,animal,animal,0.998928726,0.864049673,0.922734618,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3963,2,SSWI000000020365307,A,B,C,animal,animal,animal,0.999722898,0.976628423,0.983878136,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3964,2,SSWI000000020365334,A,B,C,animal,blank,animal,0.555029809,0.585740745,0.520801067,,,,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12/2/21
3965,2,SSWI000000020365338,A,B,C,animal,animal,animal,0.960246086,0.993460536,0.997089446,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3966,2,SSWI000000020365344,A,B,C,animal,animal,animal,0.99991703,0.999861836,0.999884129,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3967,2,SSWI000000020365345,A,B,C,animal,animal,animal,0.755364895,0.970653713,0.95386982,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3968,2,SSWI000000020365349,A,B,C,animal,animal,animal,0.532515407,0.999981523,0.999988556,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3969,2,SSWI000000020365368,A,B,C,animal,animal,animal,0.997100174,0.996834695,0.997225046,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3970,2,SSWI000000020365390,A,B,C,blank,animal,animal,0.538528442,0.999504447,0.999959946,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3971,2,SSWI000000020365391,A,B,C,animal,animal,animal,0.9479056,0.998512089,0.999634504,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3972,2,SSWI000000020365429,A,B,C,animal,animal,animal,0.904013097,0.954153001,0.929232776,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3973,2,SSWI000000020365430,A,B,C,animal,animal,animal,0.98171401,0.985762119,0.971759379,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3974,2,SSWI000000020365431,A,B,C,animal,animal,animal,0.996594846,0.987910867,0.989266753,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3975,2,SSWI000000020365432,A,B,C,animal,animal,animal,0.991108298,0.993905365,0.991789937,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3976,2,SSWI000000020365477,A,B,C,blank,blank,blank,0.973861217,0.985094905,0.986741006,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3977,2,SSWI000000020365478,A,B,C,animal,animal,animal,0.985992491,0.98975122,0.985908329,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3978,2,SSWI000000020365495,A,B,C,animal,animal,animal,0.999805033,0.999741495,0.99977535,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3979,2,SSWI000000020365513,A,B,C,animal,animal,animal,0.69784379,0.731045365,0.648141325,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3980,2,SSWI000000020365538,A,B,C,animal,blank,blank,0.576570332,0.766804397,0.760254979,,,,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3981,2,SSWI000000020365549,A,B,C,animal,animal,animal,0.999860525,0.999981642,0.999990225,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3982,2,SSWI000000020365563,A,B,C,animal,animal,animal,0.967424989,0.999777257,0.999740899,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3983,2,SSWI000000020365578,A,B,C,animal,animal,animal,0.969138026,0.999643445,0.999676466,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3984,2,SSWI000000020365585,A,B,C,animal,animal,animal,0.999668956,0.999778569,0.999876022,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3985,2,SSWI000000020365598,A,B,C,blank,blank,blank,0.90154165,0.900407732,0.933043003,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3986,2,SSWI000000020365599,A,B,C,blank,blank,blank,0.930430412,0.854169071,0.748119473,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3987,2,SSWI000000020365606,A,B,C,animal,animal,animal,0.992368937,0.998619914,0.996823072,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3988,2,SSWI000000020365616,A,B,C,animal,animal,animal,0.9999789,0.999386668,0.999430597,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3989,2,SSWI000000020365620,A,B,C,animal,animal,animal,0.999937415,0.999933362,0.999759138,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3990,2,SSWI000000020365639,A,B,C,animal,animal,animal,0.999828815,0.999855161,0.999833345,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3991,2,SSWI000000020365643,A,B,C,animal,animal,animal,0.94269985,0.869159639,0.891720593,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3992,2,SSWI000000020365645,A,B,C,animal,animal,animal,0.999611914,0.999880314,0.999821961,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3993,2,SSWI000000020365648,A,B,C,animal,animal,animal,0.999629736,0.999902844,0.999788225,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3994,2,SSWI000000020365666,A,B,C,animal,animal,animal,0.999924302,0.999757826,0.99986887,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3995,2,SSWI000000020365670,A,B,C,animal,animal,animal,0.999962568,0.99985218,0.999803722,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3996,2,SSWI000000020365673,A,B,C,blank,blank,blank,0.717448294,0.806115866,0.860893309,,,,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12/2/21
3997,2,SSWI000000020365687,A,B,C,animal,animal,animal,0.999973416,0.999959707,0.999671817,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3998,2,SSWI000000020365713,A,B,C,animal,animal,animal,0.999025464,0.999652028,0.999823511,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
3999,2,SSWI000000020365721,A,B,C,animal,animal,animal,0.999976993,0.999967933,0.99994874,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
4000,2,SSWI000000020365722,A,B,C,animal,animal,animal,0.999303222,0.68355453,0.781603217,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
4001,2,SSWI000000020365723,A,B,C,blank,animal,animal,0.935086966,0.999925613,0.999928236,,,,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
4002,2,SSWI000000020365729,A,B,C,animal,animal,animal,0.999770343,0.999953389,0.999915004,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
4003,2,SSWI000000020365733,A,B,C,animal,animal,animal,0.999564111,0.999086022,0.984914899,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
4004,2,SSWI000000020365739,A,B,C,animal,animal,animal,0.701188385,0.937337279,0.998242378,,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/21
