Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
2181,2,SSWI000000023457292,A,B,C,animal,animal,animal,0.9956626296043396,0.9910910129547119,0.9948733448982239,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2182,2,SSWI000000023457297,A,B,C,animal,animal,animal,0.9172280430793762,0.942969024181366,0.770913302898407,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2183,2,SSWI000000023457299,A,B,C,animal,animal,animal,0.9851574897766113,0.9382116198539734,0.9923162460327148,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2184,2,SSWI000000023457309,A,B,C,animal,animal,animal,0.9996575117111206,0.9987799525260925,0.9990031123161316,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2185,2,SSWI000000023457310,A,B,C,animal,animal,animal,0.5583933591842651,0.9984813332557678,0.9991996884346008,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2186,2,SSWI000000023457314,A,B,C,animal,animal,animal,0.9852554798126221,0.8180872201919556,0.8387703895568848,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2187,2,SSWI000000023457319,A,B,C,animal,animal,animal,0.9991550445556641,0.9956256151199341,0.9907822012901306,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2188,2,SSWI000000023494506,A,B,C,animal,animal,animal,0.9998522996902466,0.9999915361404419,0.6687641143798828,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2189,2,SSWI000000023514111,A,B,C,animal,animal,animal,0.9979859590530396,0.992038369178772,0.979872465133667,0,0,0,,,,False,False,False,False,False,False,12/05/2021
2190,2,SSWI000000023514155,A,B,C,animal,blank,blank,0.9949396848678589,0.669435977935791,0.7186357378959656,0,0,0,,,,False,True,True,False,False,False,12/05/2021
2191,3,2008329,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2192,3,2009625,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2193,3,2010025,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2194,3,2010778,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2195,3,2010824,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2196,3,2010906,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2197,3,2011083,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2198,3,2011506,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2199,3,2011578,A,B,C,,,turkey,,,0.26220703125,0,0,1,,,"0.8671874536207019,0.9403409175235088,0.2201704123824563,0.11931816495298252",True,True,False,False,False,False,12/05/2021
2200,3,2011597,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2201,3,2012459,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2202,3,2012543,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2203,3,2012699,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2204,3,2013275,A,B,C,,,,,,,0,0,0,,,,True,True,True,True,True,True,12/05/2021
2205,3,2013641,A,B,C,,,,,,,0,0,0,,,,True,True,True,True,True,True,12/05/2021
2206,3,2014310,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2207,3,2014755,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2208,3,2015310,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2209,3,2017298,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2210,3,2017384,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2211,3,2017524,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2212,3,2017753,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2213,3,2019284,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2214,3,2019608,A,B,C,foxgray_foxred,,turkey,0.359619140625,,0.41845703125,1,0,1,"0.8600852061912282,0.48011362371473687,0.16051142266456117,0.11221591752350873",,"0.1496803976119833,0.8267045412382457,0.2904829547760334,0.34659091752350873",False,True,False,False,False,False,12/05/2021
2215,3,2019859,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2216,3,2019882,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2217,3,2020542,A,B,C,turkey,,turkey,0.29736328125,,0.3037109375,1,0,1,"0.4925426030956141,0.6747158943338597,0.13423295876175437,0.13920454123824563",,"0.5014204355721054,0.6541193118573685,0.15127837114421067,0.18039770619122816",False,True,False,True,True,True,12/05/2021
2218,3,2021226,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2219,3,2021567,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2220,3,2025800,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2221,3,2026381,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2222,3,2027848,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2223,3,2028132,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2224,3,2028474,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2225,3,2029684,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2226,3,2030855,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2227,3,2030902,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2228,3,2031146,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2229,3,2031166,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2230,3,2031408,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2231,3,2032137,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2232,3,2032620,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2233,3,2032882,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2234,3,2033028,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2235,3,2035054,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2236,3,2035148,A,B,C,deer,,,0.323974609375,,,1,0,0,"0.3167613646904386,0.4573863530956141,0.06960227061912282,0.08806821133228059",,,False,True,True,False,False,False,12/05/2021
2237,3,2035571,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2238,3,2039377,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2239,3,2039399,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2240,3,2039423,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2241,3,2039621,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2242,3,2040189,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2243,3,2040970,A,B,C,cottontail_snowshoehare,cottontail_snowshoehare,cottontail_snowshoehare,0.6650390625,0.58154296875,0.446044921875,1,1,1,"0.5177556649529825,0.8899147474294737,0.0859375,0.09090917523508739","0.5174005618573685,0.8835227061912282,0.08735795876175437,0.07954541238245631","0.5138494149529825,0.8892044948589476,0.0859375,0.08238632990596505",False,False,False,False,False,False,12/05/2021
2244,3,2041655,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2245,3,2042734,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2246,3,2042917,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2247,3,2043970,A,B,C,turkey,turkey,turkey,0.59228515625,0.402099609375,0.61572265625,1,1,1,"0.46946022938087717,0.8544033711442107,0.1051136237147369,0.10653408247649127","0.46874997681035097,0.8565340824764912,0.09943178866771941,0.10511367009403495","0.4680397474294738,0.8558238299059651,0.10369316495298252,0.10369316495298252",False,False,False,False,False,False,12/05/2021
2248,3,2046082,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2249,3,2046088,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2250,3,2046714,A,B,C,elk,elk,,0.266845703125,0.296142578125,,1,1,0,"0.6983309574764912,0.5440340824764912,0.06640625,0.06463066495298252","0.6990411636677194,0.5450994149529825,0.06640625,0.05965908247649126",,False,False,True,False,False,False,12/05/2021
2251,3,2046820,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2252,3,2047126,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2253,3,2048227,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2254,3,2050269,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2255,3,2050721,A,B,C,,foxgray_foxred,,,0.26513671875,,0,1,0,,"0.6431107680485966,0.5330255618573685,0.10227270619122815,0.07670454123824563",,True,False,True,False,False,False,12/05/2021
2256,3,2051431,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2257,3,2952333,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2258,3,2952479,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2259,3,2952614,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2260,3,2953213,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2261,3,2955029,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2262,3,2966342,A,B,C,,raccoon,,,0.28173828125,,0,1,0,,"0.04017222905956141,0.6271306649529825,0.08034445811912282,0.1328125",,True,False,True,False,False,False,12/05/2021
2263,3,2967208,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2264,3,2967414,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2265,3,2967546,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2266,3,2968166,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2267,3,2968227,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2268,3,2968357,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2269,3,2968430,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2270,3,2968938,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2271,3,2969908,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2272,3,2969972,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2273,3,2970189,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2274,3,2970384,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2275,3,2970443,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2276,3,2970658,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2277,3,2977702,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2278,3,2978332,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2279,3,2979765,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2280,3,2980742,A,B,C,turkey,"cottontail_snowshoehare,turkey",turkey,0.35400390625,"0.36767578125,0.344482421875",0.333251953125,1,2,1,"0.06640625,0.7592329355721054,0.1328125,0.4389204587617544","0.5909090592868422,0.1638849310599562,0.0823863762852631,0.10227271778605267;0.06574041140478071,0.751953125,0.13148082280956142,0.43927558504701747","0.06560724484521929,0.7563920412382457,0.13121448969043858,0.4360795876175437",False,False,False,False,False,False,12/05/2021
2281,3,2981055,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2282,3,2981160,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2283,3,2981741,A,B,C,elk,elk,elk,0.2802734375,0.31103515625,0.37353515625,1,1,1,"0.1065784790595614,0.7613636005250879,0.2072975831191228,0.45312495362070193","0.1067560358612733,0.7571022242398248,0.20694246951569903,0.46164770619122814","0.10666725102891313,0.7769886005250879,0.20640978660989315,0.43323862371473687",False,False,False,False,False,False,12/05/2021
2284,3,2981777,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2285,3,2982230,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2286,3,2982420,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2287,3,2982605,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2288,3,2986960,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2289,3,2987268,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2290,3,2987470,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2291,3,2987643,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2292,3,2987770,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2293,3,2987854,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2294,3,2988044,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2295,3,2988049,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2296,3,2988236,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2297,3,2988994,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2298,3,2989110,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2299,3,2989464,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2300,3,2989466,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2301,3,2991365,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2302,3,2991942,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2303,3,2992187,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2304,3,2992334,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2305,3,2992479,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2306,3,2992511,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2307,3,2993458,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2308,3,2993507,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2309,3,2993947,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2310,3,2994388,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2311,3,2994646,A,B,C,,turkey,,,0.289306640625,,0,1,0,,"0.12839577335717106,0.6178977061912282,0.14555220328565788,0.13849433504701747",,True,False,True,False,False,False,12/05/2021
2312,3,2995023,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2313,3,2995041,A,B,C,,,foxgray_foxred,,,0.41064453125,0,0,1,,,"0.6818181649529825,0.5795454587617543,0.15340908247649127,0.125",True,True,False,False,False,False,12/05/2021
2314,3,3000439,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2315,3,3000474,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2316,3,3001165,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2317,3,3001310,A,B,C,turkey,turkey,turkey,0.52880859375,0.5732421875,0.51123046875,1,1,1,"0.13121448679173248,0.5607244149529825,0.12926135889302634,0.11860791238245631","0.129105996940636,0.5596590592868422,0.12886185921434212,0.11860795876175437","0.13232421295258776,0.5621448737147369,0.12810723904780705,0.11931816495298252",False,False,False,False,False,False,12/05/2021
2318,3,3004659,A,B,C,elk,,,0.5810546875,,,1,0,0,"0.22904828544083336,0.23774857216692985,0.10759942654780703,0.1864346443338597",,,False,True,True,False,False,False,12/05/2021
2319,3,3005830,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2320,3,3011788,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2321,3,3012813,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2322,3,3013803,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2323,3,3013804,A,B,C,,,turkey,,,0.368408203125,0,0,1,,,"0.9325284175235088,0.6157670412382457,0.13494316495298253,0.13565341752350873",True,True,False,False,False,False,12/05/2021
2324,3,3013999,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2325,3,3016569,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2326,3,3016663,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2327,3,3017148,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2328,3,3017151,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2329,3,3018645,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2330,3,3019372,A,B,C,,,turkey,,,0.4052734375,0,0,1,,,"0.8061079355721054,0.6477272706191228,0.12642045876175437,0.07954545876175437",True,True,False,False,False,False,12/05/2021
2331,3,3019459,A,B,C,,turkey,,,0.355712890625,,0,1,0,,"0.6700994149529825,0.6940696043808772,0.08096591752350873,0.09623579123824563",,True,False,True,False,False,False,12/05/2021
2332,3,3023332,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2333,3,3023476,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2334,3,3023517,A,B,C,turkey,turkey,,0.43994140625,0.458740234375,,1,1,0,"0.6431107680485966,0.7833806417633334,0.0816761237147369,0.0752840360971932","0.6420454355721054,0.7826704355721054,0.08806821133228059,0.07528412885578932",,False,False,True,False,False,False,12/05/2021
2335,3,3023688,A,B,C,,,,,,,0,0,0,,,,True,True,True,True,True,True,12/05/2021
2336,3,3023897,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2337,3,3024143,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2338,3,3024187,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2339,3,3024455,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2340,3,3024884,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2341,3,3025794,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2342,3,3025879,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2343,3,3026418,A,B,C,turkey,turkey,turkey,0.62939453125,0.6640625,0.61865234375,1,1,1,"0.8998579123824563,0.6487925799059651,0.12073867009403495,0.08096591752350873","0.8991477061912282,0.648792603095614,0.10653408247649127,0.0816761237147369","0.8977272474294737,0.6495028324764912,0.1178976598119301,0.08309658247649127",False,False,False,False,False,False,12/05/2021
2344,3,3026587,A,B,C,turkey,turkey,turkey,0.40478515625,0.474365234375,0.5703125,1,1,1,"0.03102805397662937,0.6345880618573685,0.06196732954674126,0.09446020619122815","0.03042879760672981,0.6310369149529825,0.06032492476303165,0.09090908247649127","0.03181596077684211,0.6310369149529825,0.06314364030368422,0.09161933504701748",False,False,False,False,False,False,12/05/2021
2345,3,3027143,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2346,3,3027627,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2347,3,3027703,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2348,3,3028275,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2349,3,3028286,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2350,3,3028789,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2351,3,3029075,A,B,C,foxgray_foxred,foxgray_foxred,foxgray_foxred,0.36669921875,0.2578125,0.285400390625,1,1,1,"0.6491477061912282,0.7714843286207019,0.10511367009403495,0.10475849742947378","0.6512783943338597,0.773437476810351,0.11150571133228059,0.1136363762852631","0.6505681649529825,0.7727272474294737,0.10866474742947378,0.109375",False,False,False,False,False,False,12/05/2021
2352,3,3030447,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2353,3,3030452,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2354,3,3030942,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2355,3,3031593,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2356,3,3031832,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2357,3,3032202,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2358,3,3039167,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2359,3,3039286,A,B,C,turkey,turkey,turkey,0.467041015625,0.445556640625,0.51708984375,1,1,1,"0.03950639046434211,0.9392755386677194,0.07901278092868422,0.12144892266456117","0.03972833569651317,0.9406959974294737,0.07945667139302634,0.11860800514105244","0.040261007732171054,0.9392755386677194,0.08052201546434211,0.12144892266456117",False,False,False,False,False,False,12/05/2021
2360,3,3039452,A,B,C,turkey,turkey,turkey,0.5048828125,0.57861328125,0.53662109375,1,1,1,"0.03502308106825525,0.9399857912382457,0.06977982691129653,0.12002841752350873","0.036010741123131344,0.9396306649529825,0.07108930899198294,0.12073867009403495","0.03511185947477274,0.9392755386677194,0.06960227009826156,0.12144892266456117",False,False,False,False,False,False,12/05/2021
2361,3,3039859,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2362,3,3040236,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2363,3,3040728,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2364,3,3040972,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2365,3,3041575,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2366,3,3041719,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2367,3,3041978,A,B,C,,,turkey,,,0.296142578125,0,0,1,,,"0.9055397474294737,0.5642755386677194,0.07954550514105244,0.10724433504701748",True,True,False,False,False,False,12/05/2021
2368,3,3042516,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2369,3,3043126,A,B,C,"turkey,turkey",,turkey,"0.364501953125,0.2783203125",,0.38623046875,2,0,1,"0.8636363299059651,0.5749289561912282,0.05823867009403495,0.09588066495298252;0.9673294948589476,0.5884232912382457,0.0625,0.109375",,"0.8693181649529825,0.5795454355721054,0.07954550514105244,0.0894886237147369",False,True,False,False,False,False,12/05/2021
2370,3,3043727,A,B,C,cottontail_snowshoehare,cottontail_snowshoehare,,0.315185546875,0.405517578125,,1,1,0,"0.9389204587617543,0.5802556649529825,0.03835224742947378,0.05042617009403495","0.9396306185736845,0.5884232912382457,0.04971591752350874,0.06747158247649127",,False,False,True,False,False,False,12/05/2021
2371,3,3043747,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2372,3,3044146,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2373,3,3044791,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2374,3,3044839,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2375,3,3044861,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2376,3,3814723,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2377,3,3816661,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2378,3,3818469,A,B,C,,,,,,,0,0,0,,,,True,True,True,True,True,True,12/05/2021
2379,3,3837963,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2380,3,3850301,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2381,3,3850355,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2382,3,3851197,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2383,3,3855403,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2384,3,3867201,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2385,3,3871735,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2386,3,3877395,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2387,3,3879392,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2388,3,3982947,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2389,3,4978735,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2390,3,5070225,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2391,3,SSWI000000002741773,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2392,3,SSWI000000004032002,A,B,C,foxgray_foxred,foxgray_foxred,foxgray_foxred,0.8525390625,0.68359375,0.81640625,1,1,1,"0.8778408943338597,0.9115767087617543,0.24431821133228057,0.17684658247649127","0.5095880386677194,0.7251420412382457,0.08806816495298252,0.1647727525705262","0.4989346443338597,0.6731178724294737,0.07599428866771941,0.14950283247649127",False,False,False,False,False,False,12/05/2021
2393,3,SSWI000000004068822,A,B,C,foxgray_foxred,foxgray_foxred,foxgray_foxred,0.7109375,0.87060546875,0.86376953125,1,1,1,"0.9080255386677194,0.9367897474294737,0.18394892266456117,0.12642050514105244","0.49183237371473687,0.8153408943338597,0.1960227525705262,0.26562504637929807","0.41548294716692985,0.75,0.15269885309561407,0.203125",False,False,False,False,False,False,12/05/2021
